code,timestamp_started,timestamp_ended,attacker_id,attacker_name,attacker_faction,attacker_factionname,defender_id,defender_name,defender_faction,defender_factionname,result,stealthed,respect,chain,raid,ranked_war,respect_gain,respect_loss,modifiers_fair_fight,modifiers_war,modifiers_retaliation,modifiers_group_attack,modifiers_overseas,modifiers_chain_bonus
52a67df35e74cb157ebcf7ea837632fe,1682118876,1682118898,220826,Denimen,22968,Revolutionary Guerrillas,2070155,RUKittenMeRTNow,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
8f75a09ab8efb699e173f54c5b7d0887,1682118985,1682118988,,,,,2467799,YangGang,44762,The Power Rangers,Attacked,1,20,25,0,1,20,5,1.09,2,1,1,1,20
8367846038b7fc70aa004753afa8a4b1,1682119012,1682119021,2257311,MrPalooza,22968,Revolutionary Guerrillas,2344599,GeneralKev,44762,The Power Rangers,Attacked,0,8.18,26,0,1,8.18,2.05,3,2,1,1,1,1.1
40b19f5490c4e8710c14cd796911c32f,1682119057,1682119061,,,,,2684537,mesht,44762,The Power Rangers,Attacked,1,2.47,27,0,1,2.47,0.62,1.04,2,1,1,1,1.11
51d6e8e01c6eef8f5f78bb7505ae3765,1682119090,1682119096,,,,,2734648,Aditya30,44762,The Power Rangers,Attacked,1,2.83,28,0,1,2.83,0.71,1.15,2,1,1,1,1.11
319e0969d745e1d9aa27a596ade32195,1682119144,1682119155,2039083,Dracule,22968,Revolutionary Guerrillas,2704729,Daredevil1234,44762,The Power Rangers,Assist,0,0,0,0,0,0,0,1,1,1,1,1,1
d2a872b2fb334c5f9a3cfde9fe9a5415,1682119146,1682119152,2257311,MrPalooza,22968,Revolutionary Guerrillas,2704729,Daredevil1234,44762,The Power Rangers,Attacked,0,10.33,29,0,1,10.33,2.58,3,2,1,1.25,1,1.12
734aa39f5d6a1b0a2c96652a75685367,1682119199,1682119203,,,,,2837508,EndKiri,44762,The Power Rangers,Attacked,1,2.95,30,0,1,2.95,0.74,1.28,2,1,1,1,1.12
d5c8c61d1c1172ff43b68561fb1bbcdd,1682119219,1682119225,,,,,2784719,Wikali,44762,The Power Rangers,Attacked,1,2.91,31,0,1,2.91,0.73,1.11,2,1,1,1,1.12
d9daf58c72a03903dabb2d6bbeb56538,1682119258,1682119263,,,,,2590405,microgeniusz80,44762,The Power Rangers,Attacked,1,2.51,32,0,1,2.51,0.63,1.1,2,1,1,1,1.13
d756c41d8f13d8527e0e0a83a8104f61,1682119297,1682119301,,,,,1946860,ralphietheax,44762,The Power Rangers,Attacked,1,2.5,33,0,1,2.5,0.63,1.19,2,1,1,1,1.13
61dfafe8ccc752e3a98664c5d5bf12fc,1682119349,1682119354,,,,,2804718,wajcha,44762,The Power Rangers,Attacked,1,4.4,34,0,1,4.4,1.1,1.74,2,1,1,1,1.13
6ec999a0ea0495dbcbaa71a7d687695b,1682119379,1682119382,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,4.48,35,0,1,4.48,1.12,1.65,2,1,1,1,1.14
132af22d36dbc429781949245a60f8bf,1682119388,1682119393,,,,,2669087,thekwebb,44762,The Power Rangers,Attacked,1,3.05,36,0,1,3.05,0.76,1.38,2,1,1,1,1.14
1b4e5ea45eb5aff09f8300e9775b3aaa,1682119440,1682119444,,,,,2756275,Kelpie_,44762,The Power Rangers,Attacked,1,4.8,37,0,1,4.8,1.2,1.95,2,1,1,1,1.14
58c339e14a9296229e7efa861d1e4e20,1682119557,1682119560,,,,,2864369,LordTenchi,44762,The Power Rangers,Attacked,1,2.44,38,0,1,2.44,0.61,1.08,2,1,1,1,1.14
ebb871d1c88e266de190d51247658def,1682119599,1682119607,,,,,2025791,Todd93,44762,The Power Rangers,Attacked,1,2.81,39,0,1,2.81,0.7,1.11,2,1,1,1,1.15
d0705e621149625810cac2508ab6cc59,1682119615,1682119619,,,,,2596997,busra,44762,The Power Rangers,Attacked,1,2.08,40,0,1,2.08,0.52,1.04,2,1,1,1,1.15
3f8783449803038c19a88c7f96748160,1682119649,1682119652,,,,,2314829,TheAlbanian,44762,The Power Rangers,Attacked,1,3.47,41,0,1,3.47,0.87,1.36,2,1,1,1,1.15
5633de6027f091bb7a6cf171febd8cab,1682119707,1682119717,,,,,2731374,young-willy,44762,The Power Rangers,Attacked,1,3.42,42,0,1,3.42,0.86,1.19,2,1,1,1,1.16
4f4cd620eee675a65d80c5d09dd786bc,1682119764,1682119768,,,,,2661370,TheBluffBoy,44762,The Power Rangers,Attacked,1,6.46,43,0,1,6.46,1.62,2.11,2,1,1,1,1.16
58cace9e2bb1d1c57b5acc24c322d52a,1682119772,1682119784,,,,,2099194,GooGooSauce,44762,The Power Rangers,Attacked,1,7.43,44,0,1,7.43,1.86,2.67,2,1,1,1,1.16
abb10c30f0a2db24c5b72635b25fd1c4,1682119789,1682119795,,,,,2599450,NoirHearts,44762,The Power Rangers,Attacked,1,8.56,45,0,1,8.56,2.14,3,2,1,1,1,1.16
8b38a570b6eb0e66009a289ab7293d40,1682119804,1682119810,2615652,Mrgon,22968,Revolutionary Guerrillas,2070155,RUKittenMeRTNow,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
1c339cccb93d21aa59a8d655b5a7b4e3,1682119812,1682119816,2039083,Dracule,22968,Revolutionary Guerrillas,2600238,Alexreiger,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
c201274c4002390d3482cf801c29e6fc,1682119836,1682119839,,,,,2600238,Alexreiger,44762,The Power Rangers,Attacked,1,9.2,46,0,1,9.2,2.3,3,2,1,1,1,1.17
20f90b7f24e4b173532916630d921bea,1682119861,1682119864,,,,,2199188,Runite,44762,The Power Rangers,Attacked,1,2.83,47,0,1,2.83,0.71,1.1,2,1,1,1,1.17
77b31bc7560cbe334b63b7cf4254f509,1682119887,1682119891,,,,,2675997,112,44762,The Power Rangers,Attacked,1,2.29,48,0,1,2.29,0.57,1.01,2,1,1,1,1.17
a49b48183f42d2db239983ba9336c838,1682119919,1682119925,,,,,2481578,saltedpopcorn,44762,The Power Rangers,Attacked,1,9.13,49,0,1,9.13,2.28,3,2,1,1,1,1.17
3a744a57d6e817d7dfeab2856eff2431,1682119947,1682119953,,,,,2735383,Saub777,44762,The Power Rangers,Attacked,1,40,50,0,1,40,10,1.41,2,1,1,1,40
bdd25421934df3f96aaca145d81f88d0,1682119979,1682119983,,,,,2832387,Johnny84,44762,The Power Rangers,Attacked,1,2.63,51,0,1,2.63,0.66,1.03,2,1,1,1,1.18
d6b2fb2cc96f5d6a1a103544f11c39ed,1682120217,1682120224,2090324,MOM,22968,Revolutionary Guerrillas,2344599,GeneralKev,44762,The Power Rangers,Attacked,0,8.78,52,0,1,8.78,2.2,3,2,1,1,1,1.18
2ead484ce1a4a85777a538cbe4951037,1682120285,1682120289,,,,,2704729,Daredevil1234,44762,The Power Rangers,Attacked,1,6.39,54,0,1,6.39,1.6,2.2,2,1,1,1,1.18
99a6d5ea8922a13ac58b275034be89d4,1682120298,1682120302,,,,,2467799,YangGang,44762,The Power Rangers,Attacked,1,2.88,55,0,1,2.88,0.72,1.09,2,1,1,1,1.19
cda8266c39594b9afab7c4d7151bc9f6,1682120311,1682120316,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,3.09,56,0,1,3.09,0.77,1.09,2,1,1,1,1.19
bf9c7da0a10806698f3ea5395172c05d,1682120342,1682120346,,,,,2734648,Aditya30,44762,The Power Rangers,Attacked,1,3.04,57,0,1,3.04,0.76,1.15,2,1,1,1,1.19
bed9b972f569df6ec4967375e301c13c,1682120518,1682120520,,,,,2590405,microgeniusz80,44762,The Power Rangers,Attacked,1,2.55,58,0,1,2.55,0.64,1.06,2,1,1,1,1.19
a2413906b61645cfe3dcd3caaef0029a,1682120529,1682120534,,,,,2784719,Wikali,44762,The Power Rangers,Attacked,1,4.79,59,0,1,4.79,1.2,1.72,2,1,1,1,1.19
6cc36bfb64b852510171a92f6139019a,1682120655,1682120658,,,,,2684537,mesht,44762,The Power Rangers,Attacked,1,2.65,60,0,1,2.65,0.66,1.04,2,1,1,1,1.19
e8979540d197c7ed1e26c1e5d46c2a9b,1682120688,1682120691,,,,,2864369,LordTenchi,44762,The Power Rangers,Attacked,1,2.4,61,0,1,2.4,0.6,1.01,2,1,1,1,1.2
eeef8da6a6cd255e91a0160f8654d8a9,1682120779,1682120805,1457203,Woke,22968,Revolutionary Guerrillas,2575642,Transhumanist,44762,The Power Rangers,Attacked,0,8.91,63,0,1,8.91,2.23,2.73,2,1,1,1,1.2
b9a27dde615275381061cd96ee3220c8,1682120780,1682120783,,,,,2314829,TheAlbanian,44762,The Power Rangers,Attacked,1,3.17,62,0,1,3.17,0.79,1.19,2,1,1,1,1.2
94792b12169cee1c0939f7d037e61017,1682120804,1682120807,,,,,2669087,thekwebb,44762,The Power Rangers,Attacked,1,2.79,64,0,1,2.79,0.7,1.2,2,1,1,1,1.2
23c7421682dc8789e018d4ed6bbd66f3,1682120824,1682120840,1457203,Woke,22968,Revolutionary Guerrillas,2085947,DodgyBarnet,44762,The Power Rangers,Attacked,0,10.08,66,0,1,10.08,2.52,3,2,1,1,1,1.2
86b343aba79ffdbb07c2beb5d0fcb6c0,1682120837,1682120839,,,,,1946860,ralphietheax,44762,The Power Rangers,Attacked,1,2.46,65,0,1,2.46,0.62,1.1,2,1,1,1,1.2
dc7a77f01eec715d029582ae68849666,1682120858,1682120864,,,,,2756275,Kelpie_,44762,The Power Rangers,Attacked,1,3.92,67,0,1,3.92,0.98,1.5,2,1,1,1,1.21
96f7cae6c1fa206357d92ab550a8ebd5,1682120860,1682121020,1457203,Woke,22968,Revolutionary Guerrillas,1346907,baustelac,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
4b3baffbbaf3f4b9518559e4d8d5bd42,1682120884,1682120890,,,,,2025791,Todd93,44762,The Power Rangers,Attacked,1,4.71,68,0,1,4.71,1.18,1.77,2,1,1,1,1.21
422050b36de84df24174540e9cba0262,1682120908,1682120910,,,,,2837508,EndKiri,44762,The Power Rangers,Attacked,1,2.87,69,0,1,2.87,0.72,1.15,2,1,1,1,1.21
973db2dea46c1419929b24b2d0affb0c,1682120924,1682120927,,,,,2804718,wajcha,44762,The Power Rangers,Attacked,1,3.77,70,0,1,3.77,0.94,1.39,2,1,1,1,1.21
0bd4072e93c3361dc6ba8a8e9c814951,1682120942,1682120947,,,,,2099194,GooGooSauce,44762,The Power Rangers,Attacked,1,5.46,71,0,1,5.46,1.37,1.88,2,1,1,1,1.21
16393c69f2d9a56c5c5ff0f1d095ab35,1682121044,1682121049,1457203,Woke,22968,Revolutionary Guerrillas,1346907,baustelac,44762,The Power Rangers,Attacked,0,9.95,72,0,1,9.95,2.49,3,2,1,1,1,1.21
064ccffc24c885277c0b71685b827936,1682121063,1682121078,1457203,Woke,22968,Revolutionary Guerrillas,2346520,Tasty,44762,The Power Rangers,Attacked,0,6.83,74,0,1,6.83,1.71,2.12,2,1,1,1,1.22
ef592337fcc8cf86ca1b5bd43deb3e74,1682121064,1682121068,2090324,MOM,22968,Revolutionary Guerrillas,2731374,young-willy,44762,The Power Rangers,Attacked,0,8.81,73,0,1,8.81,2.2,2.33,2,1,1.25,1,1.22
f1c451a5b2d760055698213757e7004a,1682121066,1682121074,220826,Denimen,22968,Revolutionary Guerrillas,2731374,young-willy,44762,The Power Rangers,Assist,0,0,0,0,0,0,0,1,1,1,1,1,1
02a956949a65cfc2deb42e332e176913,1682121079,1682121083,,,,,2832387,Johnny84,44762,The Power Rangers,Attacked,1,3.24,75,0,1,3.24,0.81,1.23,2,1,1,1,1.22
dfc9cde2c2fade421e34d9e51c83583c,1682121085,1682121106,,,,,2661370,TheBluffBoy,44762,The Power Rangers,Attacked,1,4.8,76,0,1,4.8,1.2,1.49,2,1,1,1,1.22
c2a7dbc58b846bf592eddd9e9265237a,1682121126,1682121154,2448698,julesfrancisco,22968,Revolutionary Guerrillas,2599450,NoirHearts,44762,The Power Rangers,Attacked,0,9,77,0,1,9,2.25,3,2,1,1,1,1.22
b7cb48ec1c9fc730bea8900ad6e0a247,1682121196,1682121209,1457203,Woke,22968,Revolutionary Guerrillas,2070155,RUKittenMeRTNow,44762,The Power Rangers,Attacked,0,7.35,78,0,1,7.35,1.84,2.45,2,1,1,1,1.22
baa07b1176ca5cb884ed64ae01322647,1682121219,1682121225,,,,,2596997,busra,44762,The Power Rangers,Attacked,1,2.21,79,0,1,2.21,0.55,1.04,2,1,1,1,1.22
217ac10e9027a69c71e74e8b97a83c14,1682121379,1682121383,,,,,2600238,Alexreiger,44762,The Power Rangers,Attacked,1,6.48,80,0,1,6.48,1.62,2.01,2,1,1,1,1.23
0dc45623be47b996dab2babe68988fdc,1682121382,1682121390,2448698,julesfrancisco,22968,Revolutionary Guerrillas,2850877,AP86,44762,The Power Rangers,Attacked,0,2.51,81,0,1,2.51,0.63,1.03,2,1,1,1,1.23
c4c767d9c86f98477a0bff7e791d77ce,1682121406,1682121409,,,,,2734648,Aditya30,44762,The Power Rangers,Attacked,1,3.14,82,0,1,3.14,0.79,1.15,2,1,1,1,1.23
39dc7f115102481674c026c0e74ce498,1682121473,1682121477,,,,,2481578,saltedpopcorn,44762,The Power Rangers,Attacked,1,6.4,83,0,1,6.4,1.6,2,2,1,1,1,1.23
26337e66349dbb5476bf5b8762535940,1682121490,1682121536,2512774,Lordskeleton,22968,Revolutionary Guerrillas,2784719,Wikali,44762,The Power Rangers,Attacked,0,3.89,84,0,1,3.89,0.97,1.35,2,1,1,1,1.23
46604e6bf0fac54584222e5078c01a67,1682121568,1682121576,220826,Denimen,22968,Revolutionary Guerrillas,2199188,Runite,44762,The Power Rangers,Attacked,0,3.79,85,0,1,3.79,0.95,1.4,2,1,1,1,1.23
c0e7ac739ef912dc19272af12883a9d2,1682121594,1682121597,,,,,2675997,112,44762,The Power Rangers,Attacked,1,2.41,86,0,1,2.41,0.6,1.01,2,1,1,1,1.23
0ddd022358373bd0fbffd69ccea54ac6,1682121698,1682121700,2039083,Dracule,22968,Revolutionary Guerrillas,2735383,Saub777,44762,The Power Rangers,Assist,0,0,0,0,0,0,0,1,1,1,1,1,1
27a22966897e7d556151d5a0da0adfd3,1682121699,1682121702,1457203,Woke,22968,Revolutionary Guerrillas,2735383,Saub777,44762,The Power Rangers,Attacked,0,4.68,87,0,1,4.68,1.17,1.18,2,1,1.25,1,1.23
1dba0cea04f944b6762ef1c114ac018d,1682121705,1682121714,,,,,2850877,AP86,44762,The Power Rangers,Attacked,1,2.73,89,0,1,2.73,0.68,1.11,2,1,1,1,1.24
2cded7743642b85dd78ec4b3a1dc71f9,1682121707,1682121711,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,3.07,88,0,1,3.07,0.77,1.04,2,1,1,1,1.24
f8779151b8c2ea00f4fc24090c0eb60f,1682121801,1682121805,,,,,2704729,Daredevil1234,44762,The Power Rangers,Attacked,1,3.29,90,0,1,3.29,0.82,1.08,2,1,1,1,1.24
685fda6c4b16ec3b4227724aa9012334,1682121900,1682121903,,,,,2669087,thekwebb,44762,The Power Rangers,Attacked,1,2.89,91,0,1,2.89,0.72,1.2,2,1,1,1,1.24
776dfb26b4b86b5ce034fdde3d408c63,1682121939,1682121944,,,,,2344599,GeneralKev,44762,The Power Rangers,Attacked,1,4.24,92,0,1,4.24,1.06,1.38,2,1,1,1,1.24
a2e181f92df0916e78c492d10512f083,1682121958,1682121961,,,,,2850877,AP86,44762,The Power Rangers,Attacked,1,2.5,93,0,1,2.5,0.63,1.02,2,1,1,1,1.24
255d9e08c163f73ad8d667fe782d47e4,1682121967,1682121976,,,,,2467799,YangGang,44762,The Power Rangers,Attacked,1,3.85,94,0,1,3.85,0.96,1.4,2,1,1,1,1.24
52e70b0b6f7714a7ceb7692dfaf1730a,1682122058,1682122066,,,,,2850877,AP86,44762,The Power Rangers,Attacked,1,2.73,95,0,1,2.73,0.68,1.11,2,1,1,1,1.24
9ed3ed9d0ad93d504435206dd537585b,1682122068,1682122073,,,,,2661370,TheBluffBoy,44762,The Power Rangers,Attacked,1,6.96,96,0,1,6.96,1.74,2.11,2,1,1,1,1.25
110c3cb2ec882b9f380f918400bc2e57,1682122101,1682122107,2665793,Zheetos,22968,Revolutionary Guerrillas,2804718,wajcha,44762,The Power Rangers,Attacked,0,4.28,97,0,1,4.28,1.07,1.53,2,1,1,1,1.25
0846c6f67d3b4668a61f73645550ac85,1682122119,1682122124,,,,,2850877,AP86,44762,The Power Rangers,Attacked,1,2.5,98,0,1,2.5,0.63,1.01,2,1,1,1,1.25
9ab58da04d8916ddb8ad11c26819f3d9,1682122169,1682122171,2665793,Zheetos,22968,Revolutionary Guerrillas,1946860,ralphietheax,44762,The Power Rangers,Attacked,0,2.65,99,0,1,2.65,0.66,1.14,2,1,1,1,1.25
8e9e105c1a11d6d40a87ae0138a15102,1682122192,1682122202,,,,,2850877,AP86,44762,The Power Rangers,Attacked,1,80,100,0,1,80,20,1.11,2,1,1,1,80
a49dff829dc5d84506b524dd215741ce,1682122216,1682122219,,,,,2864369,LordTenchi,44762,The Power Rangers,Attacked,1,2.5,101,0,1,2.5,0.63,1.01,2,1,1,1,1.25
7300ee50956ba711b47d7cc385c96a34,1682122237,1682122239,2039083,Dracule,22968,Revolutionary Guerrillas,2346520,Tasty,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
511c71a71a552c1ae940c775b63913a5,1682122244,1682122246,1457203,Woke,22968,Revolutionary Guerrillas,2346520,Tasty,44762,The Power Rangers,Attacked,0,7,102,0,1,7,1.75,2.12,2,1,1,1,1.25
22a8539df5c04f1991edf26191a24aea,1682122248,1682122253,,,,,2596997,busra,44762,The Power Rangers,Attacked,1,2.26,103,0,1,2.26,0.57,1.04,2,1,1,1,1.25
ac9a2055acbfc90e40835ad17544ba52,1682122307,1682122309,2090324,MOM,22968,Revolutionary Guerrillas,2731374,young-willy,44762,The Power Rangers,Attacked,0,7.22,104,0,1,7.22,1.81,2.33,2,1,1,1,1.25
b253b8bd137dafe1e324a7583f3fe547,1682122311,1682122318,1457203,Woke,22968,Revolutionary Guerrillas,2085947,DodgyBarnet,44762,The Power Rangers,Attacked,0,10.58,105,0,1,10.58,2.65,3,2,1,1,1,1.26
b17b5972d05cca55492dcd05b5a3f6ef,1682122323,1682122325,2665793,Zheetos,22968,Revolutionary Guerrillas,2590405,microgeniusz80,44762,The Power Rangers,Attacked,0,2.72,106,0,1,2.72,0.68,1.07,2,1,1,1,1.26
f8ec5745512dea923791171bbbc03b71,1682122338,1682122341,,,,,2314829,TheAlbanian,44762,The Power Rangers,Attacked,1,3.33,107,0,1,3.33,0.83,1.19,2,1,1,1,1.26
6edd37a105c7bcf32dbef40c1c0e0b93,1682122354,1682122357,2090324,MOM,22968,Revolutionary Guerrillas,2099194,GooGooSauce,44762,The Power Rangers,Attacked,0,5.69,108,0,1,5.69,1.42,1.88,2,1,1,1,1.26
9767cc94f72025f7e05fa8accb086ac8,1682122365,1682122374,,,,,2850877,AP86,44762,The Power Rangers,Attacked,1,2.77,109,0,1,2.77,0.69,1.11,2,1,1,1,1.26
a32f6497fa861cd15bcf3af18690d25b,1682122401,1682122405,1033165,Vinn,49169,Swiss Rusty Pickles,2684537,mesht,44762,The Power Rangers,Attacked,0,1.42,8,0,0,1.42,0.36,1.33,1,1,1,1,1
b54befad7c2330193877937d2d1bbe51,1682122511,1682122522,220826,Denimen,22968,Revolutionary Guerrillas,2199188,Runite,44762,The Power Rangers,Attacked,0,3.88,110,0,1,3.88,0.97,1.4,2,1,1,1,1.26
3fcd9a3796ea972aec07af3086dd1c56,1682122618,1682122626,,,,,2599450,NoirHearts,44762,The Power Rangers,Attacked,1,9.3,111,0,1,9.3,2.33,3,2,1,1,1,1.26
8d7336bbdd620173463d210b77f71171,1682122640,1682122645,,,,,2025791,Todd93,44762,The Power Rangers,Attacked,1,3.08,112,0,1,3.08,0.77,1.11,2,1,1,1,1.26
8a1267b4c6aa8541e0fdd112aa0b5833,1682122687,1682122704,220826,Denimen,22968,Revolutionary Guerrillas,2756275,Kelpie_,44762,The Power Rangers,Attacked,0,3.57,113,0,1,3.57,0.89,1.31,2,1,1,1,1.26
da2a158e03b5b9b774fd5279995387f8,1682122702,1682122706,,,,,2245396,Heathcliffe,44762,The Power Rangers,Attacked,1,3.27,114,0,1,3.27,0.82,1.09,2,1,1,1,1.26
cd8e902a1fb1b894f2bc2f575f6b54ad,1682122736,1682122739,,,,,2850877,AP86,44762,The Power Rangers,Attacked,1,2.56,115,0,1,2.56,0.64,1.02,2,1,1,1,1.27
ea878574858b1d7d897d4e0367183f12,1682122755,1682122765,,,,,2837508,EndKiri,44762,The Power Rangers,Attacked,1,2.85,116,0,1,2.85,0.71,1.09,2,1,1,1,1.27
ae048d816198bab4e71fd7a64bc43953,1682122867,1682122871,2448698,julesfrancisco,22968,Revolutionary Guerrillas,2784719,Wikali,44762,The Power Rangers,Attacked,0,3.33,117,0,1,3.33,0.83,1.12,2,1,1,1,1.27
8773478843ed215e11a704f2b72200ab,1682122871,1682122879,,,,,2735383,Saub777,44762,The Power Rangers,Attacked,1,4.62,118,0,1,4.62,1.16,1.41,2,1,1,1,1.27
e7c571afecbf4e040201840ef0a3914a,1682122896,1682122902,2448698,julesfrancisco,22968,Revolutionary Guerrillas,2832387,Johnny84,44762,The Power Rangers,Attacked,0,2.85,119,0,1,2.85,0.71,1.04,2,1,1,1,1.27
48ee827121758e47ef8d60db46b0a855,1682122916,1682122918,2039083,Dracule,22968,Revolutionary Guerrillas,2600238,Alexreiger,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
3ff90df5a2e271562771fcb13436abd7,1682122960,1682122968,627747,samuraihero,22968,Revolutionary Guerrillas,2070155,RUKittenMeRTNow,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
53389cb8db337af90b9c58f303dc950a,1682122994,1682123001,,,,,2734648,Aditya30,44762,The Power Rangers,Attacked,1,3.24,120,0,1,3.24,0.81,1.15,2,1,1,1,1.27
8addf6649c255f8239979af54e55b805,1682123010,1682123037,220826,Denimen,22968,Revolutionary Guerrillas,2600238,Alexreiger,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
bc132f3cb1b1b0c609e2a8fbaf39289e,1682123036,1682123039,2039083,Dracule,22968,Revolutionary Guerrillas,2481578,saltedpopcorn,44762,The Power Rangers,Lost,0,0,0,0,0,0,0,1,1,1,1,1,1
50f2a5576310d84053bfe194ac8cb560,1682123149,1682123157,2448698,julesfrancisco,22968,Revolutionary Guerrillas,2481578,saltedpopcorn,44762,The Power Rangers,Attacked,0,9.91,121,0,1,9.91,2.48,3,2,1,1,1,1.27
e1f363e8f77e85cacca750213585ec6f,1682123270,1682123279,2448698,julesfrancisco,22968,Revolutionary Guerrillas,2344599,GeneralKev,44762,The Power Rangers,Attacked,0,4.54,122,0,1,4.54,1.14,1.44,2,1,1,1,1.27
f3b1d51e4bc808f42e9b13e2c6d5699b,1682123332,1682123345,2101656,BristolBrick,44762,The Power Rangers,2341096,Scaeve,41234,Peaky CS,Mugged,1,1.63,1,0,0,1.63,0.41,1.4,1,1,1,1.25,1
915a74e2d823989ee32f47d525da7504,1682123358,1682123367,2101656,BristolBrick,44762,The Power Rangers,2499500,kojay,14760,Dopeheads on Mopeds,Mugged,1,1.8,2,0,0,1.8,0.45,1.56,1,1,1,1.25,1
0530038ceadcd474c26a7c1c3019293b,1682123380,1682123392,2101656,BristolBrick,44762,The Power Rangers,1534591,Pixelbuster,42263,JPG,Mugged,1,1.56,3,0,0,1.56,0.39,1.35,1,1,1,1.25,1
8c61a77f0dfa30f6b691067bac16cde7,1682123408,1682123418,2101656,BristolBrick,44762,The Power Rangers,2176923,UncleJoey,41956,Path to Insanity,Mugged,1,1.79,4,0,0,1.79,0.45,1.55,1,1,1,1.25,1
9330e8a6f798afe46db99842b00a9331,1682123436,1682123448,2101656,BristolBrick,44762,The Power Rangers,1937088,Nessy88,44097,Assassin&#039;s Creed,Mugged,1,1.62,5,0,0,1.62,0.41,1.38,1,1,1,1.25,1
163339e8ccd89b9ff6d7c542ab5997ee,1682123455,1682123460,2101656,BristolBrick,44762,The Power Rangers,2328793,Askanicly,47940,Folkvangr,Mugged,1,2.07,6,0,0,2.07,0.52,1.77,1,1,1,1.25,1
27e5f8e04b8a7b004ddfc3eda02ae392,1682123482,1682123491,2101656,BristolBrick,44762,The Power Rangers,1737230,ShayMaria,16053,Asylum 2.0,Mugged,1,2.81,7,0,0,2.81,0.7,2.44,1,1,1,1.25,1
b364b7b659461388f583f13455110df1,1682123486,1682123521,,,,,2590405,microgeniusz80,44762,The Power Rangers,Attacked,1,2.62,123,0,1,2.62,0.66,1.02,2,1,1,1,1.27
4f9b0470f59cb7a5fa7ef8aaeb833ae8,1682123514,1682123523,2101656,BristolBrick,44762,The Power Rangers,2070276,Aqua_Man,37498,The Railroad,Mugged,1,2.65,8,0,0,2.65,0.66,2.28,1,1,1,1.25,1
ade4647f2d4e3b10c1e2329edae46e76,1682123535,1682123545,2222928,BuckSatan,48006,Frequent Flyers,2101656,BristolBrick,44762,The Power Rangers,Mugged,0,1.9,0,0,0,1.9,0.48,1.76,1,1,1,1.25,1
65b9054ca3aca9ccb16f99e9e73853e8,1682123538,1682123542,2101656,BristolBrick,44762,The Power Rangers,1919227,DarkPup,7746,C.R.H,Interrupted,0,0,0,0,0,0,0,1,1,1,1,1,1
c5a55ac73be113511d92aa051e331d25,1682123656,1682123668,220826,Denimen,22968,Revolutionary Guerrillas,2025791,Todd93,44762,The Power Rangers,Attacked,0,4.14,124,0,1,4.14,1.04,1.48,2,1,1,1,1.27
e9c154c2d658f02dbb5dd76fc23ad950,1682123668,1682123682,2101656,BristolBrick,44762,The Power Rangers,1919227,DarkPup,7746,C.R.H,Mugged,1,2.68,1,0,0,2.68,0.67,2.32,1,1,1,1.25,1
00f06cde9b5fbc342c4e4ab64e7d6a90,1682123716,1682123724,220826,Denimen,22968,Revolutionary Guerrillas,2704729,Daredevil1234,44762,The Power Rangers,Attacked,0,5.44,125,0,1,5.44,1.36,1.74,2,1,1,1,1.27
375b47edcdbb2768f42e74c375c0b2dc,1682123777,1682123787,,,,,2684537,mesht,44762,The Power Rangers,Attacked,1,3.23,126,0,1,3.23,0.81,1.18,2,1,1,1,1.28
95afd4c0745675e4fcdbbd8b02872bf1,1682123808,1682123817,512041,Screech08,22968,Revolutionary Guerrillas,2346520,Tasty,44762,The Power Rangers,Attacked,0,10.14,127,0,1,10.14,2.54,3,2,1,1,1,1.28
61ad6b4b2b11f50eda29a3439759a977,1682123844,1682123850,2101656,BristolBrick,44762,The Power Rangers,2622848,Kajeinn,42168,AssKickers United,Mugged,1,1.26,2,0,0,1.26,0.32,1.12,1,1,1,1.25,1
95db708b5f7170223af0e33cc9920356,1682123851,1682123857,512041,Screech08,22968,Revolutionary Guerrillas,2661370,TheBluffBoy,44762,The Power Rangers,Attacked,0,6.42,128,0,1,6.42,1.61,1.9,2,1,1,1,1.28
9fc9b02b8fef0ac96f694339a7fe8900,1682123859,1682123874,2101656,BristolBrick,44762,The Power Rangers,2671212,Godfroi79,11062,PT-Newb Me Up Scotty,Mugged,1,1.85,3,0,0,1.85,0.46,1.64,1,1,1,1.25,1
a5eeb87a379bab0f33a0fb1317bd52e2,1682123878,1682123885,512041,Screech08,22968,Revolutionary Guerrillas,2600238,Alexreiger,44762,The Power Rangers,Attacked,0,9.59,129,0,1,9.59,2.4,2.86,2,1,1,1,1.28
